8
#n VGCNFType DispersingAgent MixingMethod VGCNFWeightFraction Temperature StorageModulus LossModulus TanDelta
1	0	2	0	30	2178.7955	59.25485625	0.03	0.03
1	0	2	0	60	1920.272625	70.2387975	0.04	0.04
1	0	2	0	90	1413.202	91.94024375	0.07	0.07
1	0	2	0	120	910.95735	108.9139	0.12	0.12
1	0	2	0.25	30	2579.9982	44.61719	0.02	0.02
1	0	2	0.25	60	2421.106875	48.79202625	0.02	0.02
1	0	2	0.25	90	2068.57175	64.574955	0.03	0.03
1	0	2	0.25	120	1450.679125	149.8022125	0.10	0.10
1	0	2	0.5	30	2629.752833	43.6577425	0.02	0.02
1	0	2	0.5	60	2429.97275	53.53527375	0.02	0.02
1	0	2	0.5	90	2028.025125	70.9456925	0.03	0.03
1	0	2	0.5	120	1389.40525	151.6138875	0.11	0.11
1	0	2	0.75	30	2602.91725	45.24023833	0.02	0.02
1	0	2	0.75	60	2409.04275	51.73999875	0.02	0.02
1	0	2	0.75	90	2026.8154	68.122761	0.03	0.03
1	0	2	0.75	120	1385.354125	151.7691625	0.11	0.11
1	0	2	1	30	2671.26175	44.5860575	0.02	0.02
1	0	2	1	60	2481.165125	52.2228375	0.02	0.02
1	0	2	1	90	2092.345375	71.1807375	0.03	0.03
1	0	2	1	120	1454.661	151.495525	0.10	0.10
1	1	2	0	30	2178.7955	59.25485625	0.03	0.03
1	1	2	0	60	1920.272625	70.2387975	0.04	0.04
1	1	2	0	90	1413.202	91.94024375	0.07	0.07
1	1	2	0	120	910.95735	108.9139	0.12	0.12
1	1	2	0.25	30	2575.425917	47.6921475	0.02	0.02
1	1	2	0.25	60	2385.650375	54.6584875	0.02	0.02
1	1	2	0.25	90	1988.419875	77.71656875	0.04	0.04
1	1	2	0.25	120	1321.89075	151.5316125	0.11	0.11
1	1	2	0.5	30	2640.5565	59.998295	0.02	0.02
1	1	2	0.5	60	2370.178625	70.8921525	0.03	0.03
1	1	2	0.5	90	1922.0285	95.39444875	0.05	0.05
1	1	2	0.5	120	1200.4835	155.5669125	0.13	0.13
1	1	2	0.75	30	2676.489056	46.46832833	0.02	0.02
1	1	2	0.75	60	2483.13925	51.45184917	0.02	0.02
1	1	2	0.75	90	2114.27875	68.09600917	0.03	0.03
1	1	2	0.75	120	1396.789417	160.7415417	0.12	0.12
1	1	2	1	30	2631.911933	48.87201867	0.02	0.02
1	1	2	1	60	2419.736778	52.59883556	0.02	0.02
1	1	2	1	90	2044.3035	72.96965667	0.04	0.04
1	1	2	1	120	1324.750417	167.6076917	0.13	0.13
0	0	1	0	30	2178.7955	59.25485625	0.03	0.03
0	0	1	0	60	1920.272625	70.2387975	0.04	0.04
0	0	1	0	90	1413.202	91.94024375	0.07	0.07
0	0	1	0	120	910.95735	108.9139	0.12	0.12
0	0	1	0.25	30	2561.265133	44.77266067	0.02	0.02
0	0	1	0.25	60	2400.007333	49.38321667	0.02	0.02
0	0	1	0.25	90	2084.310917	72.85400583	0.03	0.03
0	0	1	0.25	120	1405.317667	158.3389333	0.11	0.11
0	0	1	0.5	30	2597.862833	42.48365111	0.02	0.02
0	0	1	0.5	60	2441.873083	47.06997333	0.02	0.02
0	0	1	0.5	90	2093.49275	69.13374833	0.03	0.03
0	0	1	0.5	120	1361.509833	174.1528917	0.13	0.13
0	0	1	0.75	30	2568.2442	44.231493	0.02	0.02
0	0	1	0.75	60	2435.679625	48.38799625	0.02	0.02
0	0	1	0.75	90	2091.926625	75.17264875	0.04	0.04
0	0	1	0.75	120	1353.567375	166.67115	0.12	0.12
0	0	1	1	30	2683.685278	42.44580944	0.02	0.02
0	0	1	1	60	2515.476583	48.09172	0.02	0.02
0	0	1	1	90	2133.222333	77.876475	0.04	0.04
0	0	1	1	120	1316.608	192.5214667	0.15	0.15
0	1	1	0	30	2178.7955	59.25485625	0.03	0.03
0	1	1	0	60	1920.272625	70.2387975	0.04	0.04
0	1	1	0	90	1413.202	91.94024375	0.07	0.07
0	1	1	0	120	910.95735	108.9139	0.12	0.12
0	1	1	0.25	30	2657.060667	44.23091833	0.02	0.02
0	1	1	0.25	60	2477.140583	50.54538583	0.02	0.02
0	1	1	0.25	90	2079.604083	78.13247667	0.04	0.04
0	1	1	0.25	120	1280.604417	189.8127583	0.15	0.15
0	1	1	0.5	30	2765.964429	46.99849429	0.02	0.02
0	1	1	0.5	60	2553.839	58.60073417	0.02	0.02
0	1	1	0.5	90	2050.449	96.04987667	0.05	0.05
0	1	1	0.5	120	1187.818417	189.549		0.16	0.00
0	1	1	0.75	30	2570.005833	41.66226778	0.02	0.02
0	1	1	0.75	60	2400.779917	47.69873	0.02	0.02
0	1	1	0.75	90	2011.011917	81.719755	0.04	0.04
0	1	1	0.75	120	1252.262083	171.356425	0.14	0.14
0	1	1	1	30	2605.561278	42.99486	0.02	0.02
0	1	1	1	60	2431.724333	47.09744167	0.02	0.02
0	1	1	1	90	2055.06825	70.90698917	0.03	0.03
0	1	1	1	120	1347.004667	163.212925	0.12	0.12
1	0	1	0	30	2178.7955	59.25485625	0.03	0.03
1	0	1	0	60	1920.272625	70.2387975	0.04	0.04
1	0	1	0	90	1413.202	91.94024375	0.07	0.07
1	0	1	0	120	910.95735	108.9139	0.12	0.12
1	0	1	0.25	30	2572.027722	40.75583111	0.02	0.02
1	0	1	0.25	60	2411.614222	46.15421556	0.02	0.02
1	0	1	0.25	90	2017.511667	83.22613083	0.04	0.04
1	0	1	0.25	120	1070.46958	207.7187	0.19	0.19
1	0	1	0.5	30	2705.879444	43.132305	0.02	0.02
1	0	1	0.5	60	2553.742917	48.52103833	0.02	0.02
1	0	1	0.5	90	2167.112778	84.93739222	0.04	0.04
1	0	1	0.5	120	1308.651	194.1508	0.15	0.15
1	0	1	0.75	30	2689.483222	42.77365722	0.02	0.02
1	0	1	0.75	60	2525.0105	47.82278	0.02	0.02
1	0	1	0.75	90	2153.517917	73.66848667	0.03	0.03
1	0	1	0.75	120	1325.362583	205.306275	0.15	0.15
1	0	1	1	30	2556.482056	42.20961722	0.02	0.02
1	0	1	1	60	2407.809556	46.51066111	0.02	0.02
1	0	1	1	90	2083.168667	67.61789167	0.03	0.03
1	0	1	1	120	1358.555667	184.6116333	0.14	0.14
1	1	1	0	30	2178.7955	59.25485625	0.03	0.03
1	1	1	0	60	1920.272625	70.2387975	0.04	0.04
1	1	1	0	90	1413.202	91.94024375	0.07	0.07
1	1	1	0	120	910.95735	108.9139	0.12	0.12
1	1	1	0.25	30	2527.977056	42.00081	0.02	0.02
1	1	1	0.25	60	2375.471583	48.03069833	0.02	0.02
1	1	1	0.25	90	2014.73725	77.29695833	0.04	0.04
1	1	1	0.25	120	1250.019667	184.217875	0.15	0.15
1	1	1	0.5	30	2512.3242	43.96622533	0.02	0.02
1	1	1	0.5	60	2343.230833	50.61223	0.02	0.02
1	1	1	0.5	90	1984.116583	77.00885583	0.04	0.04
1	1	1	0.5	120	1235.966917	186.7138417	0.15	0.15
1	1	1	0.75	30	2593.5946	46.16567267	0.02	0.02
1	1	1	0.75	60	2395.455583	53.64413833	0.02	0.02
1	1	1	0.75	90	1987.748917	91.570285	0.05	0.05
1	1	1	0.75	120	1127.92055	183.9019667	0.16	0.16
1	1	1	1	30	2723.504444	44.78737056	0.02	0.02
1	1	1	1	60	2548.956	48.88417167	0.02	0.02
1	1	1	1	90	2172.9255	73.6697375	0.03	0.03
1	1	1	1	120	1422.361083	186.0494417	0.13	0.13
